Linux 5.14.0-427.el9.x86_64 (centos) 	06/26/2024 	_x86_64_	(16 CPU)

11:51:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:56 PM    4   44.44    0.00   15.15    0.00    1.01   13.13    0.00    0.00    0.00   26.26
11:51:56 PM    5   34.69    0.00   15.31    0.00    0.00   10.20    0.00    0.00    0.00   39.80
11:51:56 PM    6   40.59    0.00   15.84    0.00    0.99   11.88    0.00    0.00    0.00   30.69
11:51:56 PM    7   52.53    0.00   20.20    0.00    0.00   10.10    0.00    0.00    0.00   17.17
11:51:56 PM    8   52.04    0.00   20.41    0.00    0.00   14.29    0.00    0.00    0.00   13.27
11:51:56 PM    9   45.45    0.00   17.17    0.00    0.00   14.14    0.00    0.00    0.00   23.23
11:51:56 PM   10   55.56    0.00   19.19    0.00    1.01   10.10    0.00    0.00    0.00   14.14
11:51:56 PM   11   53.54    0.00   18.18    0.00    0.00   12.12    0.00    0.00    0.00   16.16
11:51:56 PM   12   42.57    0.00   15.84    0.00    0.99   14.85    0.00    0.00    0.00   25.74
11:51:56 PM   13   39.00    0.00   15.00    0.00    0.00   12.00    0.00    0.00    0.00   34.00
11:51:56 PM   14   45.54    0.00   16.83    0.00    0.99   13.86    0.00    0.00    0.00   22.77
11:51:56 PM   15   44.44    0.00   15.15    0.00    0.00   11.11    0.00    0.00    0.00   29.29

11:51:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:57 PM  all   47.04    0.00   17.53    0.00    0.19   12.54    0.00    0.00    0.00   22.71
11:51:57 PM    0   36.00    0.00   15.00    0.00    0.00   14.00    0.00    0.00    0.00   35.00
11:51:57 PM    1   45.54    0.00   16.83    0.00    0.00   10.89    0.00    0.00    0.00   26.73
11:51:57 PM    2   38.00    0.00   16.00    0.00    0.00   11.00    0.00    0.00    0.00   35.00
11:51:57 PM    3   42.00    0.00   15.00    0.00    0.00   14.00    0.00    0.00    0.00   29.00
11:51:57 PM    4   49.49    0.00   16.16    0.00    0.00   13.13    0.00    0.00    0.00   21.21
11:51:57 PM    5   47.00    0.00   19.00    0.00    1.00   10.00    0.00    0.00    0.00   23.00
11:51:57 PM    6   51.52    0.00   17.17    0.00    0.00    9.09    0.00    0.00    0.00   22.22
11:51:57 PM    7   46.08    0.00   18.63    0.00    0.98   15.69    0.00    0.00    0.00   18.63
11:51:57 PM    8   55.88    0.00   18.63    0.00    0.98   12.75    0.00    0.00    0.00   11.76
11:51:57 PM    9   52.53    0.00   19.19    0.00    0.00   10.10    0.00    0.00    0.00   18.18
11:51:57 PM   10   49.00    0.00   20.00    0.00    0.00   17.00    0.00    0.00    0.00   14.00
11:51:57 PM   11   55.00    0.00   21.00    0.00    0.00   10.00    0.00    0.00    0.00   14.00
11:51:57 PM   12   50.51    0.00   17.17    0.00    0.00   13.13    0.00    0.00    0.00   19.19
11:51:57 PM   13   45.00    0.00   17.00    0.00    0.00   15.00    0.00    0.00    0.00   23.00
11:51:57 PM   14   38.61    0.00   15.84    0.00    0.00   13.86    0.00    0.00    0.00   31.68
11:51:57 PM   15   50.50    0.00   17.82    0.00    0.00   10.89    0.00    0.00    0.00   20.79

11:51:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:58 PM  all   48.99    0.00   17.78    0.00    0.57   13.25    0.00    0.00    0.00   19.41
11:51:58 PM    0   46.46    0.00   17.17    0.00    1.01   15.15    0.00    0.00    0.00   20.20
11:51:58 PM    1   50.51    0.00   16.16    0.00    1.01   13.13    0.00    0.00    0.00   19.19
11:51:58 PM    2   48.48    0.00   16.16    0.00    1.01   11.11    0.00    0.00    0.00   23.23
11:51:58 PM    3   47.96    0.00   19.39    0.00    0.00   14.29    0.00    0.00    0.00   18.37
11:51:58 PM    4   49.00    0.00   18.00    0.00    0.00   15.00    0.00    0.00    0.00   18.00
11:51:58 PM    5   50.00    0.00   17.00    0.00    0.00   15.00    0.00    0.00    0.00   18.00
